"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"115402519";"CURSO DE ESPECIALIZAÇÃO EM ARQUEOLOGIA DO NORDESTE BRASILEIRO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"141";"DEPARTAMENTO DE HISTÓRIA";"";"";"";"";"";""
"2527490";"CURSO DE ESPECIALIZAÇÃO EM AUDITORIA E CONTROLE INTERNO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"";"";"";"";"";""
"1080250";"CURSO DE ESPECIALIZAÇÃO EM AUDITORIA E PERÍCIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"CAICÓ";"";"2856";"CERES - SECRETARIA DO DCEA";"";"";"";"";"";""
"3179270";"CURSO DE ESPECIALIZAÇÃO EM CIÊNCIAS MORFOLÓGICAS - INTERDISCIPLINARIDADE NO ENSI";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"177";"DEPARTAMENTO DE MORFOLOGIA";"";"";"";"";"";""
"8234990";"CURSO DE ESPECIALIZAÇÃO EM CONTROLADORIA PARA GESTÃO PÚBLICA E TERCEIRO SETOR";"";"";"ATIVO";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"NATAL";"";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"";"";"";"";"";""
"1085930";"CURSO DE ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"6165401";"CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO E SUSTENTABILIDADE AMBIENTAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"";"";""
"7008210";"CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO E SUSTENTABILIDADE AMBIENTAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"";"";""
"7612820";"Curso de Especialização em Elaboração e Avaliação de Projetos Turísticos";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"4652";"PÓS-GRADUAÇÃO EM TURISMO";"";"";"";"";"";""
"1308470";"CURSO DE ESPECIALIZAÇÃO EM ENDODONTIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"124758134";"CURSO DE ESPECIALIZAÇÃO EM ENFERMAGEM OBSTÉTRICA III - REDE CEGONHA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"124522223";"CURSO DE ESPECIALIZAÇÃO EM ENFERMAGEM OBSTÉTRICA - REDE CEGONHA III";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"7634140";"Curso de Especialização em Ensino de Educação Física";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"906290";"Curso de Especialização em Epidemiologia para Serviços Hospitalares";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"1609";"NESC - NÚCLEO DE ESTUDOS EM SAÚDE COLETIVA (ADM. CENTRAL)";"";"";"";"";"";""
"5622610";"CURSO DE ESPECIALIZAÇÃO EM FINANÇAS E CONTROLADORIA PARA NEGÓCIOS EMPRESARIAIS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"";"";"";"";"";""
"13486010";"CURSO DE ESPECIALIZAÇÃO EM GEOPROCESAMENTO E CARTOGRAFIA DIGITAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"";"";"";"";"";""
"2665390";"CURSO DE ESPECIALIZAÇÃO EM GEOPROCESSAMENTO E CARTOGRAFIA DIGITAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"";"";"";"";"";""
"1152410";"CURSO DE ESPECIALIZAÇÃO EM GEOPROCESSAMENTO E CARTOGRAFIA DIGITAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"";"";"";"";"";""
"5505370";"CURSO DE ESPECIALIZAÇÃO EM GESTÃO DA QUALIDADE EM SERVIÇOS DE SAÚDE";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"115";"DEPARTAMENTO DE ENGENHARIA PRODUÇÃO";"";"";"";"";"";""
"1384330";"CURSO DE ESPECIALIZAÇÃO EM GESTÃO DE HOSPITAIS PÚBLICOS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"";"";"";"";"";""
"899332";"CURSO DE ESPECIALIZAÇÃO EM GESTÃO DE HOSPITAIS PÚBLICOS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"";"";"";"";"";""
"2558520";"Curso de Especialização em Gestão de Qualidade de Vida e Saúde no Trabalho";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"1618";"COORD. DO PROGRAMA DE POS-GRAD. EM ADMINISTRACAO";"";"";"";"";"";""
"2365305";"CURSO DE ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"105";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO";"";"";"";"";"";""
"908980";"CURSO DE ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA EM MARKETING";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"123432493";"CURSO DE ESPECIALIZAÇÃO EM LIBRAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7847";"DEPARTAMENTO DE LETRAS - CERES";"";"";"";"";"";""
"9299260";"CURSO DE ESPECIALIZAÇÃO EM LÍNGUA PORTUGUESA E ENSINO - CELPE";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"2669130";"CURSO DE ESPECIALIZAÇÃO EM LÍNGUA PORTUGUESA: LEITURA, PRODUÇÃO DE TEXTOS E GRAM";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"5405880";"CURSO DE ESPECIALIZAÇÃO EM MATEMÁTICA DO ENSINO FUNDAMENTAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"120";"DEPARTAMENTO DE MATEMÁTICA";"";"";"";"";"";""
"4170990";"CURSO DE ESPECIALIZAÇÃO EM ORTODONTIA E ORTOPEDIA FACIAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"905860";"CURSO DE ESPECIALIZAÇÃO EM PSICOPEDAGOGIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"20214620";"CURSO DE ESPECIALIZAÇÃO EM QUALIDADE DE VIDA E SAÚDE NO TRABALHO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"912010";"CURSO DE ESPECIALIZAÇÃO EM VIGILÂNCIA EPIDEMIOLÓGICA DAS DOENÇAS TRANSMISSÍVEIS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"412";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM";"";"";"";"";"";""
"120187299";"CURSO DE ESPECIALIZAÇÃO TÉCNICA EM INSTRUMENTAÇÃO CIRÚRGICA";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"2252975";"CURSO DE ESPECILIZAÇÃO EM PERFORMANCE ORQUESTRAL EM REGÊNCIA E VIOLONCELO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"13085351";"Curso de férias - Noções Básicas de Implantodontia";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"2247254";"CURSO DE FORMAÇÃO DE PROGRAMADORES DA METRÓPOLE DIGITAL";"";"";"ATIVO";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"NATAL";"";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"";"";"";"";"";""
"11521680";"CURSO DE FORMAÇÃO INICIAL E CONTINUADA EM CANTO CORAL - PROEJA";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"2818700";"CURSO DE FORMAÇÃO INICIAL E CONTINUADA EM VIOLÃO POPULAR - PROEJA";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"86980604";"CURSO DE LÍNGUA ALEMÃ - BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86980718";"CURSO DE LÍNGUA ALEMÃ PARA FINS ACADÊMICOS";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"112718836";"CURSO DE LÍNGUA BRASILEIRA DE SINAIS (LIBRAS)";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"116158046";"CURSO DE LÍNGUA E CULTURA HEBRAICA - BÁSICO";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86980317";"CURSO DE LÍNGUA ESPANHOLA - BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86980325";"CURSO DE LÍNGUA ESPANHOLA PARA FINS ACADÊMICOS";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86979859";"CURSO DE LÍNGUA FRANCESA  BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86979912";"CURSO DE LÍNGUA FRANCESA PARA FINS ACADÊMICOS";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"119249870";"CURSO DE LÍNGUA GREGA CLÁSSICA";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"119250014";"CURSO DE LÍNGUA GREGA MODERNA";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86979169";"CURSO DE LÍNGUA INGLESA  BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86979728";"CURSO DE LÍNGUA INGLESA PARA FINS ACADÊMICOS";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"121650822";"CURSO DE LÍNGUA INGLESA  SINFO";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86981150";"CURSO DE LÍNGUA JAPONESA - BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86981352";"CURSO DE LÍNGUA JAPONESA PARA FINS ACADÊMICOS";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"119248706";"CURSO DE LÍNGUA LATINA";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86980533";"Curso de Língua Portuguesa para Estrangeiros com Fins Acadêmicos";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"96690272";"CURSO DE PLURILINGUISMO E INTERCULTURALIDADE: FRANCÊS, ESPANHOL, ITALI";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86980524";"CURSO DE PORTUGUÊS LÍNGUA ESTRANGEIRA - BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"99449969";"CURSO DE PORTUGUÊS LÍNGUA ESTRANGEIRA - BÁSICO";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"119186158";"CURSO DE PRONÚNCIA EM LÍNGUA INGLESA";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"1101030";"CURSO ESPECIALIZAÇÃO EM SAÚDE COLETIVA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"1591";"PROG. POS-GRADUACAO EM ODONTOLOGIA SOCIAL";"";"";"";"";"";""
"88353771";"CURSO TÉCNICO DA METRÓPOLE DIGITAL";"";"";"ATIVO";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"96054058";"CURSO TÉCNICO DA METRÓPOLE DIGITAL";"";"";"ATIVO";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"1086003";"CURSO TÉCNICO EM ENFERMAGEM";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"1086002";"CURSO TÉCNICO EM ENFERMAGEM";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"1086001";"CURSO TÉCNICO EM ENFERMAGEM";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"115285617";"CURSO TÉCNICO EM ESTÉTICA";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"126501266";"CURSO TÉCNICO EM ESTÉTICA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"125823462";"CURSO TÉCNICO EM GERÊNCIA DE SAÚDE";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"108837709";"CURSO TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"104411100";"CURSO TÉCNICO EM MASSOTERAPIA";"5753559";"MERCIA MARIA DE SANTI ESTACIO";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"2624567";"CURSO TÉCNICO EM PRÁTICAS INTEGRATIVAS E COMPLEMENTARES EM SAÚDE";"5752858";"ANDREA CAMARA VIANA VENANCIO AGUIAR";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"10598020";"CURSO TÉCNICO EM REGISTROS E INFORMAÇÕES EM SAÚDE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"100892419";"CURSO TÉCNICO EM SEGURANÇA DO TRABALHO";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"120050084";"DANÇA";"5753061";"MARIA DE LURDES BARROS DA PAIXAO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"139";"DEPARTAMENTO DE ARTES";"";"";"";"";"";""
"7264330";"DANÇA";"5752714";"MARCOS BRAGATO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br";"";"116774";"2015-10-05";"Portaria nº 699/2015 - MEC";""
"106619252";"DDF";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"127547347";"DENTÍSTICA";"26152";"ISAUREMI VIEIRA DE ASSUNCAO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"101023063";"DENTÍSTICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"115769184";"DESENVOLVIMENTO DE APLICACOES PARA DISPOSITIVOS MÓVEIS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"116365925";"DESENVOLVIMENTO DE SOFTWARE";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"";"";"";"";"";""
"2894320";"DESENVOLVIMENTO GERENCIAL DOS SERVIDORES DO TRIBUNAL DE CONTAS DO ESTADO DO RN";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"3202";"FUNPEC/PPGAD";"";"";"";"";"";""
"126860757";"DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS";"5753616";"GIBEON SOARES DE AQUINO JUNIOR";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"107751989";"DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"6992521";"DESIGN";"5756882";"HELENA RUGAI BASTOS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br";"";"116758";"2017-04-04";"Portaria nº 272/2017 - MEC";""
"122921357";"DESIGN DE INOVAÇÃO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO";"";"";"";"";"";""
"118720334";"DESIGN DE INOVAÇÃO";"5753039";"ZULMARA VIRGINIA DE CARVALHO";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO";"";"";"";"";"";""
"2000019";"DIREITO";"5758751";"FABRÍCIO GERMANO ALVES";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino, Vespertino e Noturno";"Um ciclo";"CAICÓ";"Campus Caicó";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"http://sol.ccsa.ufrn.br/ccsa/areas/dir/direito/";"2020-01-01";"18852";"2009-07-16";"Artigo 63 da Portaria Normativa nº 40 - MEC - Proc. EMEC nº 200906661";""
"2000018";"DIREITO";"5752486";"ANNA EMANUELLA NELSON DOS SANTOS CAVALCANTI DA ROCHA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino e Noturno";"Um ciclo";"NATAL";"Campus Central";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"";"1954-01-25";"12317";"2017-07-10";"Portaria nº 688";""
"115114859";"DIREITO ADMINISTRATIVO";"37428";"VLADIMIR DA ROCHA FRANCA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"115024915";"DIREITO ADMINISTRATIVO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"91310418";"DIREITO CIVIL E PROCESSO CIVIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"107590635";"DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"120645059";"DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"120655249";"DIREITO CIVIL E PROCESSUAL CIVIL";"23664";"MARIA DOS REMEDIOS FONTES SILVA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"98721418";"DIREITO CONSTITUCIONAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"100365235";"DIREITO INTERNACIONAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"109727524";"DIREITO INTERNACIONAL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"5032219";"DIREITO INTERNACIONAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"120202645";"DIREITO LATO SENSU";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
